profile_name,year,rep_period,timestep,value CY_30-97_40-13_50-98
availability-wind2050,2050,1,6876,0.607892056
availability-wind2050,2050,1,6877,0.843763162
availability-wind2050,2050,1,6878,0.942379444
availability-wind2050,2050,1,6879,0.853538111
availability-wind2050,2050,1,6880,0.696363932
availability-wind2050,2050,1,6881,0.591558948
availability-wind2050,2050,1,6882,0.55560343
availability-wind2050,2050,1,6883,0.589080515
availability-wind2050,2050,1,6884,0.639585087
availability-wind2050,2050,1,6885,0.642863904
availability-wind2050,2050,1,6886,0.616238503
availability-wind2050,2050,1,6887,0.579277192
availability-wind2050,2050,1,6888,0.554856561
availability-wind2050,2050,1,6889,0.551557424
availability-wind2050,2050,1,6890,0.569825206
availability-wind2050,2050,1,6891,0.599327743
availability-wind2050,2050,1,6892,0.622828364
availability-wind2050,2050,1,6893,0.674203812
availability-wind2050,2050,1,6894,0.70107858
availability-wind2050,2050,1,6895,0.704927536
availability-wind2050,2050,1,6896,0.701110568
availability-wind2050,2050,1,6897,0.721818194
availability-wind2050,2050,1,6898,0.744314701
availability-wind2050,2050,1,6899,0.722403283
availability-wind2050,2050,1,6900,0.717124411
availability-wind2050,2050,1,6901,0.708956598
availability-wind2050,2050,1,6902,0.680023876
availability-wind2050,2050,1,6903,0.649947489
availability-wind2050,2050,1,6904,0.63392628
availability-wind2050,2050,1,6905,0.610117593
availability-wind2050,2050,1,6906,0.588531767
availability-wind2050,2050,1,6907,0.570063897
availability-wind2050,2050,1,6908,0.542716692
availability-wind2050,2050,1,6909,0.51892934
availability-wind2050,2050,1,6910,0.501244736
availability-wind2050,2050,1,6911,0.465909742
availability-wind2050,2050,1,6912,0.434917774
availability-wind2050,2050,1,6913,0.386040315
availability-wind2050,2050,1,6914,0.303600674
availability-wind2050,2050,1,6915,0.240715493
availability-wind2050,2050,1,6916,0.212855787
availability-wind2050,2050,1,6917,0.169087466
availability-wind2050,2050,1,6918,0.175894664
availability-wind2050,2050,1,6919,0.204575329
availability-wind2050,2050,1,6920,0.267795461
availability-wind2050,2050,1,6921,0.305537848
availability-wind2050,2050,1,6922,0.400557426
availability-wind2050,2050,1,6923,0.521862015
availability-wind2050,2050,1,6924,0.606139727
availability-wind2050,2050,1,6925,0.7199551
availability-wind2050,2050,1,6926,0.81551695
availability-wind2050,2050,1,6927,0.928160678
availability-wind2050,2050,1,6928,0.945965928
availability-wind2050,2050,1,6929,0.94889576
availability-wind2050,2050,1,6930,0.948315861
availability-wind2050,2050,1,6931,0.94772029
availability-wind2050,2050,1,6932,0.948388931
availability-wind2050,2050,1,6933,0.948710887
availability-wind2050,2050,1,6934,0.945889744
availability-wind2050,2050,1,6935,0.948871577
availability-wind2050,2050,1,6936,0.94978412
availability-wind2050,2050,1,6937,0.949932551
availability-wind2050,2050,1,6938,0.949974211
availability-wind2050,2050,1,6939,0.949937527
availability-wind2050,2050,1,6940,0.949943131
availability-wind2050,2050,1,6941,0.949928408
availability-wind2050,2050,1,6942,0.949910588
availability-wind2050,2050,1,6943,0.949984095
availability-wind2050,2050,1,6944,0.948031274
availability-wind2050,2050,1,6945,0.927187035
availability-wind2050,2050,1,6946,0.858026273
availability-wind2050,2050,1,6947,0.715602181
availability-wind2050,2050,1,6948,0.634825325
availability-wind2050,2050,1,6949,0.717649081
availability-wind2050,2050,1,6950,0.877299549
availability-wind2050,2050,1,6951,0.923910947
availability-wind2050,2050,1,6952,0.948310835
availability-wind2050,2050,1,6953,0.949940088
availability-wind2050,2050,1,6954,0.949902186
availability-wind2050,2050,1,6955,0.947555554
availability-wind2050,2050,1,6956,0.949792106
availability-wind2050,2050,1,6957,0.949468745
availability-wind2050,2050,1,6958,0.949521462
availability-wind2050,2050,1,6959,0.949909783
availability-wind2050,2050,1,6960,0.949992095
availability-wind2050,2050,1,6961,0.949956709
availability-wind2050,2050,1,6962,0.948988013
availability-wind2050,2050,1,6963,0.941401197
availability-wind2050,2050,1,6964,0.886186776
availability-wind2050,2050,1,6965,0.78791072
availability-wind2050,2050,1,6966,0.716576111
availability-wind2050,2050,1,6967,0.661725174
availability-wind2050,2050,1,6968,0.620130681
availability-wind2050,2050,1,6969,0.580548507
availability-wind2050,2050,1,6970,0.551972071
availability-wind2050,2050,1,6971,0.541929522
availability-wind2050,2050,1,6972,0.520028253
availability-wind2050,2050,1,6973,0.49886809
availability-wind2050,2050,1,6974,0.48558058
availability-wind2050,2050,1,6975,0.47802226
availability-wind2050,2050,1,6976,0.472150868
availability-wind2050,2050,1,6977,0.456862719
availability-wind2050,2050,1,6978,0.43744815
availability-wind2050,2050,1,6979,0.441740803
availability-wind2050,2050,1,6980,0.447977353
availability-wind2050,2050,1,6981,0.460938726
availability-wind2050,2050,1,6982,0.485540835
availability-wind2050,2050,1,6983,0.522331497
availability-wind2050,2050,1,6984,0.554960694
availability-wind2050,2050,1,6985,0.609260785
availability-wind2050,2050,1,6986,0.619737854
availability-wind2050,2050,1,6987,0.637806338
availability-wind2050,2050,1,6988,0.643483577
availability-wind2050,2050,1,6989,0.648696559
availability-wind2050,2050,1,6990,0.668376283
availability-wind2050,2050,1,6991,0.693196594
availability-wind2050,2050,1,6992,0.701670929
availability-wind2050,2050,1,6993,0.66418958
availability-wind2050,2050,1,6994,0.650655104
availability-wind2050,2050,1,6995,0.675925989
availability-wind2050,2050,1,6996,0.547586555
availability-wind2050,2050,1,6997,0.523717758
availability-wind2050,2050,1,6998,0.561049247
availability-wind2050,2050,1,6999,0.583265502
availability-wind2050,2050,1,7000,0.628843676
availability-wind2050,2050,1,7001,0.696183898
availability-wind2050,2050,1,7002,0.725335126
availability-wind2050,2050,1,7003,0.760343306
availability-wind2050,2050,1,7004,0.77995895
availability-wind2050,2050,1,7005,0.788967676
availability-wind2050,2050,1,7006,0.789410323
availability-wind2050,2050,1,7007,0.821922186
availability-wind2050,2050,1,7008,0.808343038
availability-wind2050,2050,1,7009,0.857983049
availability-wind2050,2050,1,7010,0.892921214
availability-wind2050,2050,1,7011,0.911003561
availability-wind2050,2050,1,7012,0.924131118
availability-wind2050,2050,1,7013,0.903664937
availability-wind2050,2050,1,7014,0.833648204
availability-wind2050,2050,1,7015,0.787277857
availability-wind2050,2050,1,7016,0.723317198
availability-wind2050,2050,1,7017,0.67161116
availability-wind2050,2050,1,7018,0.597346168
availability-wind2050,2050,1,7019,0.537004123
availability-wind2050,2050,1,7020,0.494758026
availability-wind2050,2050,1,7021,0.451491111
availability-wind2050,2050,1,7022,0.395539452
availability-wind2050,2050,1,7023,0.32292166
availability-wind2050,2050,1,7024,0.248864467
availability-wind2050,2050,1,7025,0.231028933
availability-wind2050,2050,1,7026,0.241507592
availability-wind2050,2050,1,7027,0.329202067
availability-wind2050,2050,1,7028,0.455728649
availability-wind2050,2050,1,7029,0.576191832
availability-wind2050,2050,1,7030,0.708739423
availability-wind2050,2050,1,7031,0.881221598
availability-wind2050,2050,1,7032,0.919543278
availability-wind2050,2050,1,7033,0.923878613
availability-wind2050,2050,1,7034,0.938420043
availability-wind2050,2050,1,7035,0.949713229
availability-wind2050,2050,1,7036,0.949995688
availability-wind2050,2050,1,7037,0.949998813
availability-wind2050,2050,1,7038,0.949999981
availability-wind2050,2050,1,7039,0.949998301
availability-wind2050,2050,1,7040,0.949980456
availability-wind2050,2050,1,7041,0.949997302
availability-wind2050,2050,1,7042,0.942651956
availability-wind2050,2050,1,7043,0.949756168
availability-wind2050,2050,1,7044,0.949715283
availability-wind2050,2050,1,7045,0.949981297
availability-wind2050,2050,1,7046,0.949997449
availability-wind2050,2050,1,7047,0.95
availability-wind2050,2050,1,7048,0.95
availability-wind2050,2050,1,7049,0.95
availability-wind2050,2050,1,7050,0.949999956
availability-wind2050,2050,1,7051,0.949999275
availability-wind2050,2050,1,7052,0.949998246
availability-wind2050,2050,1,7053,0.949991437
availability-wind2050,2050,1,7054,0.949955945
availability-wind2050,2050,1,7055,0.949774669
availability-wind2050,2050,1,7056,0.949175748
availability-wind2050,2050,1,7057,0.948947857
availability-wind2050,2050,1,7058,0.948809432
availability-wind2050,2050,1,7059,0.948200813
availability-wind2050,2050,1,7060,0.948170985
availability-wind2050,2050,1,7061,0.948356326
availability-wind2050,2050,1,7062,0.948856277
availability-wind2050,2050,1,7063,0.94946632
availability-wind2050,2050,1,7064,0.949722031
availability-wind2050,2050,1,7065,0.949885194
availability-wind2050,2050,1,7066,0.949917877
availability-wind2050,2050,1,7067,0.949662816
availability-wind2050,2050,1,7068,0.949918477
availability-wind2050,2050,1,7069,0.949995959
availability-wind2050,2050,1,7070,0.949994106
availability-wind2050,2050,1,7071,0.949992505
availability-wind2050,2050,1,7072,0.949990418
availability-wind2050,2050,1,7073,0.949988239
availability-wind2050,2050,1,7074,0.949833367
availability-wind2050,2050,1,7075,0.949811281
availability-wind2050,2050,1,7076,0.949790365
availability-wind2050,2050,1,7077,0.949976491
availability-wind2050,2050,1,7078,0.949999156
availability-wind2050,2050,1,7079,0.949997839
availability-wind2050,2050,1,7080,0.949998223
availability-wind2050,2050,1,7081,0.94989281
availability-wind2050,2050,1,7082,0.948918773
availability-wind2050,2050,1,7083,0.94518859
availability-wind2050,2050,1,7084,0.909100037
availability-wind2050,2050,1,7085,0.853976258
availability-wind2050,2050,1,7086,0.8471235
availability-wind2050,2050,1,7087,0.800153011
availability-wind2050,2050,1,7088,0.850363707
availability-wind2050,2050,1,7089,0.933870374
availability-wind2050,2050,1,7090,0.949962455
availability-wind2050,2050,1,7091,0.949964801
availability-wind2050,2050,1,7092,0.949995947
availability-wind2050,2050,1,7093,0.949989229
availability-wind2050,2050,1,7094,0.943595235
availability-wind2050,2050,1,7095,0.856858315
availability-wind2050,2050,1,7096,0.741893217
availability-wind2050,2050,1,7097,0.691677924
availability-wind2050,2050,1,7098,0.631830679
availability-wind2050,2050,1,7099,0.589309906
availability-wind2050,2050,1,7100,0.559265915
availability-wind2050,2050,1,7101,0.523104818
availability-wind2050,2050,1,7102,0.470088115
availability-wind2050,2050,1,7103,0.380587452
availability-wind2050,2050,1,7104,0.341935327
availability-wind2050,2050,1,7105,0.260041165
availability-wind2050,2050,1,7106,0.280717898
availability-wind2050,2050,1,7107,0.2007669
availability-wind2050,2050,1,7108,0.178654576
availability-wind2050,2050,1,7109,0.272962526
availability-wind2050,2050,1,7110,0.185750209
availability-wind2050,2050,1,7111,0.150117686
availability-wind2050,2050,1,7112,0.172606234
availability-wind2050,2050,1,7113,0.28463288
availability-wind2050,2050,1,7114,0.501746731
availability-wind2050,2050,1,7115,0.712913465
availability-wind2050,2050,1,7116,0.829155305
availability-wind2050,2050,1,7117,0.912760342
availability-wind2050,2050,1,7118,0.942847244
availability-wind2050,2050,1,7119,0.933201764
availability-wind2050,2050,1,7120,0.872861337
availability-wind2050,2050,1,7121,0.916129563
availability-wind2050,2050,1,7122,0.943178103
availability-wind2050,2050,1,7123,0.893060638
availability-wind2050,2050,1,7124,0.798326816
availability-wind2050,2050,1,7125,0.824891519
availability-wind2050,2050,1,7126,0.880529898
availability-wind2050,2050,1,7127,0.927409465
availability-wind2050,2050,1,7128,0.931187972
availability-wind2050,2050,1,7129,0.928665249
availability-wind2050,2050,1,7130,0.914554653
availability-wind2050,2050,1,7131,0.810256228
availability-wind2050,2050,1,7132,0.623232951
availability-wind2050,2050,1,7133,0.501034921
availability-wind2050,2050,1,7134,0.515218179
availability-wind2050,2050,1,7135,0.637630358
availability-wind2050,2050,1,7136,0.842545102
availability-wind2050,2050,1,7137,0.937437758
availability-wind2050,2050,1,7138,0.949913987
availability-wind2050,2050,1,7139,0.949996734
availability-wind2050,2050,1,7140,0.95
availability-wind2050,2050,1,7141,0.949998627
availability-wind2050,2050,1,7142,0.94976203
availability-wind2050,2050,1,7143,0.94838771
availability-wind2050,2050,1,7144,0.92930251
availability-wind2050,2050,1,7145,0.851056741
availability-wind2050,2050,1,7146,0.849093265
availability-wind2050,2050,1,7147,0.880134609
availability-wind2050,2050,1,7148,0.899092097
availability-wind2050,2050,1,7149,0.912049846
availability-wind2050,2050,1,7150,0.926297715
availability-wind2050,2050,1,7151,0.946515135
availability-wind2050,2050,1,7152,0.949460851
availability-wind2050,2050,1,7153,0.94998341
availability-wind2050,2050,1,7154,0.949321811
availability-wind2050,2050,1,7155,0.921070912
availability-wind2050,2050,1,7156,0.881370414
availability-wind2050,2050,1,7157,0.904279864
availability-wind2050,2050,1,7158,0.863078149
availability-wind2050,2050,1,7159,0.812969154
availability-wind2050,2050,1,7160,0.845678256
availability-wind2050,2050,1,7161,0.807413661
availability-wind2050,2050,1,7162,0.826576812
availability-wind2050,2050,1,7163,0.873600124
availability-wind2050,2050,1,7164,0.877363748
availability-wind2050,2050,1,7165,0.897937602
availability-wind2050,2050,1,7166,0.925436008
availability-wind2050,2050,1,7167,0.921966668
availability-wind2050,2050,1,7168,0.916303466
availability-wind2050,2050,1,7169,0.932984671
availability-wind2050,2050,1,7170,0.929564755
availability-wind2050,2050,1,7171,0.9210688
availability-wind2050,2050,1,7172,0.941840698
availability-wind2050,2050,1,7173,0.939289952
availability-wind2050,2050,1,7174,0.912374238
availability-wind2050,2050,1,7175,0.917516123
availability-wind2050,2050,1,7176,0.919440592
availability-wind2050,2050,1,7177,0.891663082
availability-wind2050,2050,1,7178,0.901824746
availability-wind2050,2050,1,7179,0.85338697
availability-wind2050,2050,1,7180,0.912444735
availability-wind2050,2050,1,7181,0.936364419
availability-wind2050,2050,1,7182,0.947545176
availability-wind2050,2050,1,7183,0.949957707
availability-wind2050,2050,1,7184,0.95
availability-wind2050,2050,1,7185,0.949989534
availability-wind2050,2050,1,7186,0.9495132
availability-wind2050,2050,1,7187,0.948456886
availability-wind2050,2050,1,7188,0.941935069
availability-wind2050,2050,1,7189,0.94358816
availability-wind2050,2050,1,7190,0.93888553
availability-wind2050,2050,1,7191,0.941739799
availability-wind2050,2050,1,7192,0.943419677
availability-wind2050,2050,1,7193,0.942546614
availability-wind2050,2050,1,7194,0.941585902
availability-wind2050,2050,1,7195,0.946615513
availability-wind2050,2050,1,7196,0.949149727
availability-wind2050,2050,1,7197,0.949693144
availability-wind2050,2050,1,7198,0.949892322
availability-wind2050,2050,1,7199,0.948835619
availability-wind2050,2050,1,7200,0.942501691
availability-wind2050,2050,1,7201,0.933585201
availability-wind2050,2050,1,7202,0.889210115
availability-wind2050,2050,1,7203,0.912525181
availability-wind2050,2050,1,7204,0.924288887
availability-wind2050,2050,1,7205,0.838903392
availability-wind2050,2050,1,7206,0.852142385
availability-wind2050,2050,1,7207,0.932241925
availability-wind2050,2050,1,7208,0.949748596
availability-wind2050,2050,1,7209,0.949766783
availability-wind2050,2050,1,7210,0.949659434
availability-wind2050,2050,1,7211,0.949999865
availability-wind2050,2050,1,7212,0.949999995
availability-wind2050,2050,1,7213,0.95
availability-wind2050,2050,1,7214,0.95
availability-wind2050,2050,1,7215,0.949991486
availability-wind2050,2050,1,7216,0.949997601
availability-wind2050,2050,1,7217,0.949999594
availability-wind2050,2050,1,7218,0.949998659
availability-wind2050,2050,1,7219,0.94998683
availability-wind2050,2050,1,7220,0.949996703
availability-wind2050,2050,1,7221,0.949998335
availability-wind2050,2050,1,7222,0.949999688
availability-wind2050,2050,1,7223,0.949959749
availability-wind2050,2050,1,7224,0.949999395
availability-wind2050,2050,1,7225,0.949999188
availability-wind2050,2050,1,7226,0.949999938
availability-wind2050,2050,1,7227,0.949999977
availability-wind2050,2050,1,7228,0.95
availability-wind2050,2050,1,7229,0.949999758
availability-wind2050,2050,1,7230,0.949999998
availability-wind2050,2050,1,7231,0.949990728
availability-wind2050,2050,1,7232,0.949519998
availability-wind2050,2050,1,7233,0.949585881
availability-wind2050,2050,1,7234,0.949964429
availability-wind2050,2050,1,7235,0.949997649
availability-wind2050,2050,1,7236,0.949979473
availability-wind2050,2050,1,7237,0.949944976
availability-wind2050,2050,1,7238,0.949926801
availability-wind2050,2050,1,7239,0.948533697
availability-wind2050,2050,1,7240,0.946829286
availability-wind2050,2050,1,7241,0.946015702
availability-wind2050,2050,1,7242,0.948314031
availability-wind2050,2050,1,7243,0.949683336
availability-wind2050,2050,1,7244,0.949928213
availability-wind2050,2050,1,7245,0.949986742
availability-wind2050,2050,1,7246,0.949997566
availability-wind2050,2050,1,7247,0.949993678
availability-wind2050,2050,1,7248,0.949997573
availability-wind2050,2050,1,7249,0.94999642
availability-wind2050,2050,1,7250,0.949999947
availability-wind2050,2050,1,7251,0.949999546
availability-wind2050,2050,1,7252,0.94999546
availability-wind2050,2050,1,7253,0.949929078
availability-wind2050,2050,1,7254,0.94967311
availability-wind2050,2050,1,7255,0.949446848
availability-wind2050,2050,1,7256,0.949415761
availability-wind2050,2050,1,7257,0.949390138
availability-wind2050,2050,1,7258,0.949625494
availability-wind2050,2050,1,7259,0.949774234
availability-wind2050,2050,1,7260,0.949748436
availability-wind2050,2050,1,7261,0.948931332
availability-wind2050,2050,1,7262,0.944347018
availability-wind2050,2050,1,7263,0.939050267
availability-wind2050,2050,1,7264,0.936339109
availability-wind2050,2050,1,7265,0.923881636
availability-wind2050,2050,1,7266,0.90082828
availability-wind2050,2050,1,7267,0.909080275
availability-wind2050,2050,1,7268,0.923771832
availability-wind2050,2050,1,7269,0.906616131
availability-wind2050,2050,1,7270,0.920378071
availability-wind2050,2050,1,7271,0.935445056
availability-wind2050,2050,1,7272,0.923793589
availability-wind2050,2050,1,7273,0.902071098
availability-wind2050,2050,1,7274,0.913118272
availability-wind2050,2050,1,7275,0.895250817
availability-wind2050,2050,1,7276,0.872590458
availability-wind2050,2050,1,7277,0.871397849
availability-wind2050,2050,1,7278,0.859498883
availability-wind2050,2050,1,7279,0.841967121
availability-wind2050,2050,1,7280,0.804186954
availability-wind2050,2050,1,7281,0.771764673
availability-wind2050,2050,1,7282,0.71829313
availability-wind2050,2050,1,7283,0.644555901
availability-wind2050,2050,1,7284,0.600619934
availability-wind2050,2050,1,7285,0.556033283
availability-wind2050,2050,1,7286,0.548737738
availability-wind2050,2050,1,7287,0.540745086
availability-wind2050,2050,1,7288,0.469989852
availability-wind2050,2050,1,7289,0.446223507
availability-wind2050,2050,1,7290,0.517165793
availability-wind2050,2050,1,7291,0.556650683
availability-wind2050,2050,1,7292,0.423945973
availability-wind2050,2050,1,7293,0.152040903
availability-wind2050,2050,1,7294,0.077886392
availability-wind2050,2050,1,7295,0.117819545
availability-wind2050,2050,1,7296,0.272213199
availability-wind2050,2050,1,7297,0.457622886
availability-wind2050,2050,1,7298,0.516502471
availability-wind2050,2050,1,7299,0.515450607
availability-wind2050,2050,1,7300,0.518375722
availability-wind2050,2050,1,7301,0.523764299
availability-wind2050,2050,1,7302,0.538033701
availability-wind2050,2050,1,7303,0.553069806
availability-wind2050,2050,1,7304,0.549443106
availability-wind2050,2050,1,7305,0.545613893
availability-wind2050,2050,1,7306,0.539720728
availability-wind2050,2050,1,7307,0.549193015
availability-wind2050,2050,1,7308,0.504856305
availability-wind2050,2050,1,7309,0.461114396
availability-wind2050,2050,1,7310,0.456984614
availability-wind2050,2050,1,7311,0.477436552
availability-wind2050,2050,1,7312,0.501500673
availability-wind2050,2050,1,7313,0.511971589
availability-wind2050,2050,1,7314,0.529168291
availability-wind2050,2050,1,7315,0.549055906
availability-wind2050,2050,1,7316,0.540295181
availability-wind2050,2050,1,7317,0.530246111
availability-wind2050,2050,1,7318,0.536182245
availability-wind2050,2050,1,7319,0.571569672
availability-wind2050,2050,1,7320,0.577543207
availability-wind2050,2050,1,7321,0.523088192
availability-wind2050,2050,1,7322,0.495591916
availability-wind2050,2050,1,7323,0.431086523
availability-wind2050,2050,1,7324,0.352831618
availability-wind2050,2050,1,7325,0.298605072
availability-wind2050,2050,1,7326,0.289001082
availability-wind2050,2050,1,7327,0.25322597
availability-wind2050,2050,1,7328,0.209415847
availability-wind2050,2050,1,7329,0.157587432
availability-wind2050,2050,1,7330,0.120082417
availability-wind2050,2050,1,7331,0.13737565
availability-wind2050,2050,1,7332,0.191394963
availability-wind2050,2050,1,7333,0.296965459
availability-wind2050,2050,1,7334,0.404476529
availability-wind2050,2050,1,7335,0.451390002
availability-wind2050,2050,1,7336,0.463534124
availability-wind2050,2050,1,7337,0.472020651
availability-wind2050,2050,1,7338,0.478793452
availability-wind2050,2050,1,7339,0.502005507
availability-wind2050,2050,1,7340,0.555710345
availability-wind2050,2050,1,7341,0.62499749
availability-wind2050,2050,1,7342,0.718937991
availability-wind2050,2050,1,7343,0.854015679
availability-wind2050,2050,1,7344,0.941247893
availability-wind2050,2050,1,7345,0.949300851
availability-wind2050,2050,1,7346,0.949896208
availability-wind2050,2050,1,7347,0.949977694
availability-wind2050,2050,1,7348,0.949993616
availability-wind2050,2050,1,7349,0.94995956
availability-wind2050,2050,1,7350,0.949720148
availability-wind2050,2050,1,7351,0.949498586
availability-wind2050,2050,1,7352,0.948707965
availability-wind2050,2050,1,7353,0.947412935
availability-wind2050,2050,1,7354,0.946730308
availability-wind2050,2050,1,7355,0.946134258
availability-wind2050,2050,1,7356,0.944137813
availability-wind2050,2050,1,7357,0.938818803
availability-wind2050,2050,1,7358,0.924841434
availability-wind2050,2050,1,7359,0.890797839
availability-wind2050,2050,1,7360,0.862023034
availability-wind2050,2050,1,7361,0.831235101
availability-wind2050,2050,1,7362,0.840869419
availability-wind2050,2050,1,7363,0.824197105
availability-wind2050,2050,1,7364,0.773873468
availability-wind2050,2050,1,7365,0.736439933
availability-wind2050,2050,1,7366,0.69788909
availability-wind2050,2050,1,7367,0.600144881
availability-wind2050,2050,1,7368,0.561063755
availability-wind2050,2050,1,7369,0.567229337
availability-wind2050,2050,1,7370,0.653126605
availability-wind2050,2050,1,7371,0.759572954
availability-wind2050,2050,1,7372,0.82432612
availability-wind2050,2050,1,7373,0.858263868
availability-wind2050,2050,1,7374,0.854487127
availability-wind2050,2050,1,7375,0.813495012
availability-wind2050,2050,1,7376,0.750178561
availability-wind2050,2050,1,7377,0.657335662
availability-wind2050,2050,1,7378,0.561275714
availability-wind2050,2050,1,7379,0.571716815
availability-wind2050,2050,1,7380,0.457630762
availability-wind2050,2050,1,7381,0.356604448
availability-wind2050,2050,1,7382,0.304606051
availability-wind2050,2050,1,7383,0.255071112
availability-wind2050,2050,1,7384,0.242687814
availability-wind2050,2050,1,7385,0.279496595
availability-wind2050,2050,1,7386,0.296648276
availability-wind2050,2050,1,7387,0.266633004
availability-wind2050,2050,1,7388,0.260091298
availability-wind2050,2050,1,7389,0.297738478
availability-wind2050,2050,1,7390,0.360742838
availability-wind2050,2050,1,7391,0.437109157
availability-wind2050,2050,1,7392,0.479503639
availability-wind2050,2050,1,7393,0.510748264
availability-wind2050,2050,1,7394,0.56158474
availability-wind2050,2050,1,7395,0.617566812
availability-wind2050,2050,1,7396,0.707483499
availability-wind2050,2050,1,7397,0.787896352
availability-wind2050,2050,1,7398,0.856206192
availability-wind2050,2050,1,7399,0.884648007
availability-wind2050,2050,1,7400,0.893705324
availability-wind2050,2050,1,7401,0.891840942
availability-wind2050,2050,1,7402,0.883007304
availability-wind2050,2050,1,7403,0.911043852
availability-wind2050,2050,1,7404,0.873859578
availability-wind2050,2050,1,7405,0.83930894
availability-wind2050,2050,1,7406,0.759823906
availability-wind2050,2050,1,7407,0.622323388
availability-wind2050,2050,1,7408,0.602458152
availability-wind2050,2050,1,7409,0.651557565
availability-wind2050,2050,1,7410,0.753719182
availability-wind2050,2050,1,7411,0.850701457
availability-wind2050,2050,1,7412,0.927083318
availability-wind2050,2050,1,7413,0.949712558
availability-wind2050,2050,1,7414,0.949999773
availability-wind2050,2050,1,7415,0.94999182
availability-wind2050,2050,1,7416,0.95
availability-wind2050,2050,1,7417,0.95
availability-wind2050,2050,1,7418,0.95
availability-wind2050,2050,1,7419,0.95
availability-wind2050,2050,1,7420,0.949999959
availability-wind2050,2050,1,7421,0.949999171
availability-wind2050,2050,1,7422,0.949993391
availability-wind2050,2050,1,7423,0.949951581
availability-wind2050,2050,1,7424,0.949353484
availability-wind2050,2050,1,7425,0.940663839
availability-wind2050,2050,1,7426,0.909318041
availability-wind2050,2050,1,7427,0.811333279
availability-wind2050,2050,1,7428,0.731045115
availability-wind2050,2050,1,7429,0.629330242
availability-wind2050,2050,1,7430,0.55748642
availability-wind2050,2050,1,7431,0.513829825
availability-wind2050,2050,1,7432,0.470674857
availability-wind2050,2050,1,7433,0.429192505
availability-wind2050,2050,1,7434,0.418272436
availability-wind2050,2050,1,7435,0.395513527
availability-wind2050,2050,1,7436,0.33342559
availability-wind2050,2050,1,7437,0.261792103
availability-wind2050,2050,1,7438,0.221181448
availability-wind2050,2050,1,7439,0.168190245
availability-wind2050,2050,1,7440,0.124517695
availability-wind2050,2050,1,7441,0.100514982
availability-wind2050,2050,1,7442,0.117079129
availability-wind2050,2050,1,7443,0.127196887
availability-wind2050,2050,1,7444,0.133986025
availability-wind2050,2050,1,7445,0.173770344
availability-wind2050,2050,1,7446,0.243853875
availability-wind2050,2050,1,7447,0.337698623
availability-wind2050,2050,1,7448,0.40245684
availability-wind2050,2050,1,7449,0.432717231
availability-wind2050,2050,1,7450,0.442765477
availability-wind2050,2050,1,7451,0.321640601
availability-wind2050,2050,1,7452,0.340271503
availability-wind2050,2050,1,7453,0.352697682
availability-wind2050,2050,1,7454,0.381902191
availability-wind2050,2050,1,7455,0.394307275
availability-wind2050,2050,1,7456,0.408583436
availability-wind2050,2050,1,7457,0.46113343
availability-wind2050,2050,1,7458,0.57927763
availability-wind2050,2050,1,7459,0.632197601
availability-wind2050,2050,1,7460,0.633362267
availability-wind2050,2050,1,7461,0.586004094
availability-wind2050,2050,1,7462,0.577003234
availability-wind2050,2050,1,7463,0.641976732
availability-wind2050,2050,1,7464,0.691156131
availability-wind2050,2050,1,7465,0.759911363
availability-wind2050,2050,1,7466,0.83726695
availability-wind2050,2050,1,7467,0.836844889
availability-wind2050,2050,1,7468,0.822601166
availability-wind2050,2050,1,7469,0.842706398
availability-wind2050,2050,1,7470,0.870715165
availability-wind2050,2050,1,7471,0.908168803
availability-wind2050,2050,1,7472,0.932943835
availability-wind2050,2050,1,7473,0.940487929
availability-wind2050,2050,1,7474,0.937786184
availability-wind2050,2050,1,7475,0.924710062
availability-wind2050,2050,1,7476,0.922797232
availability-wind2050,2050,1,7477,0.907805549
availability-wind2050,2050,1,7478,0.894211741
availability-wind2050,2050,1,7479,0.904573298
availability-wind2050,2050,1,7480,0.910473925
availability-wind2050,2050,1,7481,0.914221258
availability-wind2050,2050,1,7482,0.879780759
availability-wind2050,2050,1,7483,0.827540775
availability-wind2050,2050,1,7484,0.7947707
availability-wind2050,2050,1,7485,0.719684639
availability-wind2050,2050,1,7486,0.662834057
availability-wind2050,2050,1,7487,0.666985344
availability-wind2050,2050,1,7488,0.655659284
availability-wind2050,2050,1,7489,0.687465273
availability-wind2050,2050,1,7490,0.893757299
availability-wind2050,2050,1,7491,0.942704714
availability-wind2050,2050,1,7492,0.946337178
availability-wind2050,2050,1,7493,0.947197434
availability-wind2050,2050,1,7494,0.947538269
availability-wind2050,2050,1,7495,0.948057827
availability-wind2050,2050,1,7496,0.94935228
availability-wind2050,2050,1,7497,0.949974575
availability-wind2050,2050,1,7498,0.949999899
availability-wind2050,2050,1,7499,0.949979775
availability-wind2050,2050,1,7500,0.949269312
availability-wind2050,2050,1,7501,0.942784453
availability-wind2050,2050,1,7502,0.936839949
availability-wind2050,2050,1,7503,0.928804534
availability-wind2050,2050,1,7504,0.90552494
availability-wind2050,2050,1,7505,0.839646454
availability-wind2050,2050,1,7506,0.787792214
availability-wind2050,2050,1,7507,0.754865267
availability-wind2050,2050,1,7508,0.712018202
availability-wind2050,2050,1,7509,0.717533103
availability-wind2050,2050,1,7510,0.690200798
availability-wind2050,2050,1,7511,0.631006692
