profile_name,year,rep_period,timestep,value
availability-wind2050,2050,1,3059,0.749134559
availability-wind2050,2050,1,3060,0.75904771
availability-wind2050,2050,1,3061,0.764886515
availability-wind2050,2050,1,3062,0.745571713
availability-wind2050,2050,1,3063,0.686049419
availability-wind2050,2050,1,3064,0.608943438
availability-wind2050,2050,1,3065,0.503511316
availability-wind2050,2050,1,3066,0.414719986
availability-wind2050,2050,1,3067,0.364689593
availability-wind2050,2050,1,3068,0.345993033
availability-wind2050,2050,1,3069,0.386863946
availability-wind2050,2050,1,3070,0.513402704
availability-wind2050,2050,1,3071,0.691625259
availability-wind2050,2050,1,3072,0.747564787
availability-wind2050,2050,1,3073,0.750613753
availability-wind2050,2050,1,3074,0.730703968
availability-wind2050,2050,1,3075,0.703992274
availability-wind2050,2050,1,3076,0.691861016
availability-wind2050,2050,1,3077,0.618706765
availability-wind2050,2050,1,3078,0.504963774
availability-wind2050,2050,1,3079,0.391946388
availability-wind2050,2050,1,3080,0.347143776
availability-wind2050,2050,1,3081,0.3827432
availability-wind2050,2050,1,3082,0.450778819
availability-wind2050,2050,1,3083,0.426155191
availability-wind2050,2050,1,3084,0.507543643
availability-wind2050,2050,1,3085,0.623638707
availability-wind2050,2050,1,3086,0.709838356
availability-wind2050,2050,1,3087,0.761859167
availability-wind2050,2050,1,3088,0.780612668
availability-wind2050,2050,1,3089,0.82722682
availability-wind2050,2050,1,3090,0.854982695
availability-wind2050,2050,1,3091,0.84783604
availability-wind2050,2050,1,3092,0.814092453
availability-wind2050,2050,1,3093,0.706634648
availability-wind2050,2050,1,3094,0.548622135
availability-wind2050,2050,1,3095,0.435222639
availability-wind2050,2050,1,3096,0.357742685
availability-wind2050,2050,1,3097,0.304831702
availability-wind2050,2050,1,3098,0.221707333
availability-wind2050,2050,1,3099,0.163159612
availability-wind2050,2050,1,3100,0.152655952
availability-wind2050,2050,1,3101,0.153767926
availability-wind2050,2050,1,3102,0.148229134
availability-wind2050,2050,1,3103,0.169541551
availability-wind2050,2050,1,3104,0.205389273
availability-wind2050,2050,1,3105,0.223065855
availability-wind2050,2050,1,3106,0.229038232
availability-wind2050,2050,1,3107,0.248691692
availability-wind2050,2050,1,3108,0.263872779
availability-wind2050,2050,1,3109,0.282756125
availability-wind2050,2050,1,3110,0.377443498
availability-wind2050,2050,1,3111,0.413752544
availability-wind2050,2050,1,3112,0.43904184
availability-wind2050,2050,1,3113,0.512214359
availability-wind2050,2050,1,3114,0.643999338
availability-wind2050,2050,1,3115,0.741235818
availability-wind2050,2050,1,3116,0.794017432
availability-wind2050,2050,1,3117,0.797688425
availability-wind2050,2050,1,3118,0.7230885
availability-wind2050,2050,1,3119,0.657321365
availability-wind2050,2050,1,3120,0.624738937
availability-wind2050,2050,1,3121,0.603480396
availability-wind2050,2050,1,3122,0.573921729
availability-wind2050,2050,1,3123,0.527302619
availability-wind2050,2050,1,3124,0.499679411
availability-wind2050,2050,1,3125,0.498723
availability-wind2050,2050,1,3126,0.487087111
availability-wind2050,2050,1,3127,0.479858574
availability-wind2050,2050,1,3128,0.475968436
availability-wind2050,2050,1,3129,0.474337961
availability-wind2050,2050,1,3130,0.473228173
availability-wind2050,2050,1,3131,0.476140039
availability-wind2050,2050,1,3132,0.489123214
availability-wind2050,2050,1,3133,0.499467753
availability-wind2050,2050,1,3134,0.48930479
availability-wind2050,2050,1,3135,0.468703456
availability-wind2050,2050,1,3136,0.468310804
availability-wind2050,2050,1,3137,0.485788452
availability-wind2050,2050,1,3138,0.509360468
availability-wind2050,2050,1,3139,0.524083724
availability-wind2050,2050,1,3140,0.533473145
availability-wind2050,2050,1,3141,0.521468196
availability-wind2050,2050,1,3142,0.495072965
availability-wind2050,2050,1,3143,0.461044582
availability-wind2050,2050,1,3144,0.464200315
availability-wind2050,2050,1,3145,0.452194873
availability-wind2050,2050,1,3146,0.451550375
availability-wind2050,2050,1,3147,0.433059761
availability-wind2050,2050,1,3148,0.432018233
availability-wind2050,2050,1,3149,0.44004468
availability-wind2050,2050,1,3150,0.452120305
availability-wind2050,2050,1,3151,0.45581671
availability-wind2050,2050,1,3152,0.460304676
availability-wind2050,2050,1,3153,0.463199575
availability-wind2050,2050,1,3154,0.466062871
availability-wind2050,2050,1,3155,0.45922465
availability-wind2050,2050,1,3156,0.468907404
availability-wind2050,2050,1,3157,0.472056676
availability-wind2050,2050,1,3158,0.4769216
availability-wind2050,2050,1,3159,0.483909236
availability-wind2050,2050,1,3160,0.491836153
availability-wind2050,2050,1,3161,0.506490318
availability-wind2050,2050,1,3162,0.525921445
availability-wind2050,2050,1,3163,0.527086436
availability-wind2050,2050,1,3164,0.547947693
availability-wind2050,2050,1,3165,0.542484162
availability-wind2050,2050,1,3166,0.488432701
availability-wind2050,2050,1,3167,0.475923682
availability-wind2050,2050,1,3168,0.480855104
availability-wind2050,2050,1,3169,0.494015275
availability-wind2050,2050,1,3170,0.534253512
availability-wind2050,2050,1,3171,0.554293597
availability-wind2050,2050,1,3172,0.55518167
availability-wind2050,2050,1,3173,0.550042211
availability-wind2050,2050,1,3174,0.544355797
availability-wind2050,2050,1,3175,0.544982821
availability-wind2050,2050,1,3176,0.550586852
availability-wind2050,2050,1,3177,0.5614021
availability-wind2050,2050,1,3178,0.567011359
availability-wind2050,2050,1,3179,0.548324103
availability-wind2050,2050,1,3180,0.564568206
availability-wind2050,2050,1,3181,0.592245416
availability-wind2050,2050,1,3182,0.634705559
availability-wind2050,2050,1,3183,0.668312733
availability-wind2050,2050,1,3184,0.709010612
availability-wind2050,2050,1,3185,0.759754932
availability-wind2050,2050,1,3186,0.846460877
availability-wind2050,2050,1,3187,0.847990518
availability-wind2050,2050,1,3188,0.867434574
availability-wind2050,2050,1,3189,0.909934754
availability-wind2050,2050,1,3190,0.924637102
availability-wind2050,2050,1,3191,0.932609103
availability-wind2050,2050,1,3192,0.924839848
availability-wind2050,2050,1,3193,0.893252377
availability-wind2050,2050,1,3194,0.838731709
availability-wind2050,2050,1,3195,0.814846876
availability-wind2050,2050,1,3196,0.826378782
availability-wind2050,2050,1,3197,0.837551376
availability-wind2050,2050,1,3198,0.861248137
availability-wind2050,2050,1,3199,0.865982359
availability-wind2050,2050,1,3200,0.846460367
availability-wind2050,2050,1,3201,0.817480593
availability-wind2050,2050,1,3202,0.77860841
availability-wind2050,2050,1,3203,0.664852456
availability-wind2050,2050,1,3204,0.655734467
availability-wind2050,2050,1,3205,0.629200335
availability-wind2050,2050,1,3206,0.626195834
availability-wind2050,2050,1,3207,0.648637797
availability-wind2050,2050,1,3208,0.679752927
availability-wind2050,2050,1,3209,0.706571412
availability-wind2050,2050,1,3210,0.716455578
availability-wind2050,2050,1,3211,0.736524331
availability-wind2050,2050,1,3212,0.733373747
availability-wind2050,2050,1,3213,0.732953836
availability-wind2050,2050,1,3214,0.708106074
availability-wind2050,2050,1,3215,0.741392094
availability-wind2050,2050,1,3216,0.684240286
availability-wind2050,2050,1,3217,0.61728671
availability-wind2050,2050,1,3218,0.559740923
availability-wind2050,2050,1,3219,0.508108556
availability-wind2050,2050,1,3220,0.464978269
availability-wind2050,2050,1,3221,0.420759799
availability-wind2050,2050,1,3222,0.412527679
availability-wind2050,2050,1,3223,0.415049165
availability-wind2050,2050,1,3224,0.410529209
availability-wind2050,2050,1,3225,0.392525086
availability-wind2050,2050,1,3226,0.35529311
availability-wind2050,2050,1,3227,0.298134162
availability-wind2050,2050,1,3228,0.251431758
availability-wind2050,2050,1,3229,0.233524067
availability-wind2050,2050,1,3230,0.258159602
availability-wind2050,2050,1,3231,0.303136318
availability-wind2050,2050,1,3232,0.357699715
availability-wind2050,2050,1,3233,0.396457761
availability-wind2050,2050,1,3234,0.426051221
availability-wind2050,2050,1,3235,0.475375185
availability-wind2050,2050,1,3236,0.518747084
availability-wind2050,2050,1,3237,0.560515639
availability-wind2050,2050,1,3238,0.591439754
availability-wind2050,2050,1,3239,0.604066748
availability-wind2050,2050,1,3240,0.589206358
availability-wind2050,2050,1,3241,0.565818952
availability-wind2050,2050,1,3242,0.504780016
availability-wind2050,2050,1,3243,0.441608874
availability-wind2050,2050,1,3244,0.394409819
availability-wind2050,2050,1,3245,0.350063265
availability-wind2050,2050,1,3246,0.314370046
availability-wind2050,2050,1,3247,0.277297778
availability-wind2050,2050,1,3248,0.25227966
availability-wind2050,2050,1,3249,0.226293892
availability-wind2050,2050,1,3250,0.206370161
availability-wind2050,2050,1,3251,0.194770566
availability-wind2050,2050,1,3252,0.223104389
availability-wind2050,2050,1,3253,0.277162743
availability-wind2050,2050,1,3254,0.353141983
availability-wind2050,2050,1,3255,0.406704604
availability-wind2050,2050,1,3256,0.427298253
availability-wind2050,2050,1,3257,0.444515238
availability-wind2050,2050,1,3258,0.464374414
availability-wind2050,2050,1,3259,0.494045913
availability-wind2050,2050,1,3260,0.523345104
availability-wind2050,2050,1,3261,0.534724499
availability-wind2050,2050,1,3262,0.521795824
availability-wind2050,2050,1,3263,0.516000208
availability-wind2050,2050,1,3264,0.490318307
availability-wind2050,2050,1,3265,0.459892037
availability-wind2050,2050,1,3266,0.422130516
availability-wind2050,2050,1,3267,0.387240212
availability-wind2050,2050,1,3268,0.366282761
availability-wind2050,2050,1,3269,0.348978853
availability-wind2050,2050,1,3270,0.323784103
availability-wind2050,2050,1,3271,0.295032359
availability-wind2050,2050,1,3272,0.273106798
availability-wind2050,2050,1,3273,0.262668527
availability-wind2050,2050,1,3274,0.241186567
availability-wind2050,2050,1,3275,0.201838154
availability-wind2050,2050,1,3276,0.185132395
availability-wind2050,2050,1,3277,0.193393244
availability-wind2050,2050,1,3278,0.233011833
availability-wind2050,2050,1,3279,0.277376083
availability-wind2050,2050,1,3280,0.314481766
availability-wind2050,2050,1,3281,0.337642004
availability-wind2050,2050,1,3282,0.360045236
availability-wind2050,2050,1,3283,0.367474291
availability-wind2050,2050,1,3284,0.360058463
availability-wind2050,2050,1,3285,0.339362281
availability-wind2050,2050,1,3286,0.306641987
availability-wind2050,2050,1,3287,0.345732098
availability-wind2050,2050,1,3288,0.330537455
availability-wind2050,2050,1,3289,0.30787815
availability-wind2050,2050,1,3290,0.276256267
availability-wind2050,2050,1,3291,0.228788912
availability-wind2050,2050,1,3292,0.169397414
availability-wind2050,2050,1,3293,0.118343381
availability-wind2050,2050,1,3294,0.081056599
availability-wind2050,2050,1,3295,0.057265707
availability-wind2050,2050,1,3296,0.042187718
availability-wind2050,2050,1,3297,0.044757142
availability-wind2050,2050,1,3298,0.063097883
availability-wind2050,2050,1,3299,0.09493888
availability-wind2050,2050,1,3300,0.126868326
availability-wind2050,2050,1,3301,0.147217129
availability-wind2050,2050,1,3302,0.159096821
availability-wind2050,2050,1,3303,0.157884086
availability-wind2050,2050,1,3304,0.164419234
availability-wind2050,2050,1,3305,0.173587489
availability-wind2050,2050,1,3306,0.192655402
availability-wind2050,2050,1,3307,0.219340786
availability-wind2050,2050,1,3308,0.232681178
availability-wind2050,2050,1,3309,0.235031952
availability-wind2050,2050,1,3310,0.248773031
availability-wind2050,2050,1,3311,0.356485403
availability-wind2050,2050,1,3312,0.385103949
availability-wind2050,2050,1,3313,0.349117681
availability-wind2050,2050,1,3314,0.306205054
availability-wind2050,2050,1,3315,0.261983376
availability-wind2050,2050,1,3316,0.246749485
availability-wind2050,2050,1,3317,0.245117456
availability-wind2050,2050,1,3318,0.243133917
availability-wind2050,2050,1,3319,0.23681101
availability-wind2050,2050,1,3320,0.233982753
availability-wind2050,2050,1,3321,0.226121611
availability-wind2050,2050,1,3322,0.229684127
availability-wind2050,2050,1,3323,0.150742453
availability-wind2050,2050,1,3324,0.126686885
availability-wind2050,2050,1,3325,0.110159706
availability-wind2050,2050,1,3326,0.125842333
availability-wind2050,2050,1,3327,0.175079936
availability-wind2050,2050,1,3328,0.249027595
availability-wind2050,2050,1,3329,0.293576568
availability-wind2050,2050,1,3330,0.348773255
availability-wind2050,2050,1,3331,0.383935717
availability-wind2050,2050,1,3332,0.368541666
availability-wind2050,2050,1,3333,0.312164551
availability-wind2050,2050,1,3334,0.274614829
availability-wind2050,2050,1,3335,0.261415372
availability-wind2050,2050,1,3336,0.248862805
availability-wind2050,2050,1,3337,0.224486925
availability-wind2050,2050,1,3338,0.235918054
availability-wind2050,2050,1,3339,0.240207873
availability-wind2050,2050,1,3340,0.213543002
availability-wind2050,2050,1,3341,0.206902245
availability-wind2050,2050,1,3342,0.239611385
availability-wind2050,2050,1,3343,0.27503526
availability-wind2050,2050,1,3344,0.275033209
availability-wind2050,2050,1,3345,0.221330047
availability-wind2050,2050,1,3346,0.170007269
availability-wind2050,2050,1,3347,0.134382439
availability-wind2050,2050,1,3348,0.134158116
availability-wind2050,2050,1,3349,0.117264874
availability-wind2050,2050,1,3350,0.099020459
availability-wind2050,2050,1,3351,0.07989667
availability-wind2050,2050,1,3352,0.0757463
availability-wind2050,2050,1,3353,0.087049089
availability-wind2050,2050,1,3354,0.09051357
availability-wind2050,2050,1,3355,0.090278534
availability-wind2050,2050,1,3356,0.090362581
availability-wind2050,2050,1,3357,0.087234866
availability-wind2050,2050,1,3358,0.088534633
availability-wind2050,2050,1,3359,0.0868912
availability-wind2050,2050,1,3360,0.093945743
availability-wind2050,2050,1,3361,0.095084592
availability-wind2050,2050,1,3362,0.085521353
availability-wind2050,2050,1,3363,0.10285643
availability-wind2050,2050,1,3364,0.148644973
availability-wind2050,2050,1,3365,0.192862703
availability-wind2050,2050,1,3366,0.236973078
availability-wind2050,2050,1,3367,0.300454096
availability-wind2050,2050,1,3368,0.36476851
availability-wind2050,2050,1,3369,0.421890647
availability-wind2050,2050,1,3370,0.479148825
availability-wind2050,2050,1,3371,0.517105322
availability-wind2050,2050,1,3372,0.545822691
availability-wind2050,2050,1,3373,0.58976909
availability-wind2050,2050,1,3374,0.631185915
availability-wind2050,2050,1,3375,0.676595884
availability-wind2050,2050,1,3376,0.742403297
availability-wind2050,2050,1,3377,0.808181343
availability-wind2050,2050,1,3378,0.841021778
availability-wind2050,2050,1,3379,0.867855157
availability-wind2050,2050,1,3380,0.891604126
availability-wind2050,2050,1,3381,0.885761602
availability-wind2050,2050,1,3382,0.839196196
availability-wind2050,2050,1,3383,0.743798267
availability-wind2050,2050,1,3384,0.711121546
availability-wind2050,2050,1,3385,0.682956526
availability-wind2050,2050,1,3386,0.661989605
availability-wind2050,2050,1,3387,0.636203268
availability-wind2050,2050,1,3388,0.636633769
availability-wind2050,2050,1,3389,0.650602441
availability-wind2050,2050,1,3390,0.666706177
availability-wind2050,2050,1,3391,0.663966896
availability-wind2050,2050,1,3392,0.66194424
availability-wind2050,2050,1,3393,0.661908792
availability-wind2050,2050,1,3394,0.651563408
availability-wind2050,2050,1,3395,0.561443186
availability-wind2050,2050,1,3396,0.563874416
availability-wind2050,2050,1,3397,0.586864105
availability-wind2050,2050,1,3398,0.598948166
availability-wind2050,2050,1,3399,0.609486474
availability-wind2050,2050,1,3400,0.623790253
availability-wind2050,2050,1,3401,0.626476404
availability-wind2050,2050,1,3402,0.594892941
availability-wind2050,2050,1,3403,0.525501802
availability-wind2050,2050,1,3404,0.447475585
availability-wind2050,2050,1,3405,0.361648918
availability-wind2050,2050,1,3406,0.291528158
availability-wind2050,2050,1,3407,0.203216819
availability-wind2050,2050,1,3408,0.166385735
availability-wind2050,2050,1,3409,0.128387862
availability-wind2050,2050,1,3410,0.110690579
availability-wind2050,2050,1,3411,0.09695393
availability-wind2050,2050,1,3412,0.109100023
availability-wind2050,2050,1,3413,0.131272562
availability-wind2050,2050,1,3414,0.150872486
availability-wind2050,2050,1,3415,0.179229897
availability-wind2050,2050,1,3416,0.185796004
availability-wind2050,2050,1,3417,0.177119799
availability-wind2050,2050,1,3418,0.146791129
availability-wind2050,2050,1,3419,0.115338841
availability-wind2050,2050,1,3420,0.101120554
availability-wind2050,2050,1,3421,0.090991296
availability-wind2050,2050,1,3422,0.101844977
availability-wind2050,2050,1,3423,0.11692468
availability-wind2050,2050,1,3424,0.128661708
availability-wind2050,2050,1,3425,0.154785586
availability-wind2050,2050,1,3426,0.171596575
availability-wind2050,2050,1,3427,0.174120991
availability-wind2050,2050,1,3428,0.20242352
availability-wind2050,2050,1,3429,0.21849716
availability-wind2050,2050,1,3430,0.226066087
availability-wind2050,2050,1,3431,0.209027661
availability-wind2050,2050,1,3432,0.214871076
availability-wind2050,2050,1,3433,0.194398358
availability-wind2050,2050,1,3434,0.165166308
availability-wind2050,2050,1,3435,0.158191242
availability-wind2050,2050,1,3436,0.212590299
availability-wind2050,2050,1,3437,0.275466862
availability-wind2050,2050,1,3438,0.280127415
availability-wind2050,2050,1,3439,0.226386024
availability-wind2050,2050,1,3440,0.18503851
availability-wind2050,2050,1,3441,0.180619587
availability-wind2050,2050,1,3442,0.194885055
availability-wind2050,2050,1,3443,0.19402544
availability-wind2050,2050,1,3444,0.207553765
availability-wind2050,2050,1,3445,0.199417331
availability-wind2050,2050,1,3446,0.210795497
availability-wind2050,2050,1,3447,0.235959704
availability-wind2050,2050,1,3448,0.280754177
availability-wind2050,2050,1,3449,0.307690484
availability-wind2050,2050,1,3450,0.321301603
availability-wind2050,2050,1,3451,0.313670559
availability-wind2050,2050,1,3452,0.274353409
availability-wind2050,2050,1,3453,0.219093106
availability-wind2050,2050,1,3454,0.175617545
availability-wind2050,2050,1,3455,0.184681941
availability-wind2050,2050,1,3456,0.184307329
availability-wind2050,2050,1,3457,0.193447939
availability-wind2050,2050,1,3458,0.209291482
availability-wind2050,2050,1,3459,0.258800144
availability-wind2050,2050,1,3460,0.274106582
availability-wind2050,2050,1,3461,0.296921425
availability-wind2050,2050,1,3462,0.364082508
availability-wind2050,2050,1,3463,0.404768894
availability-wind2050,2050,1,3464,0.443518103
availability-wind2050,2050,1,3465,0.44710872
availability-wind2050,2050,1,3466,0.399824613
availability-wind2050,2050,1,3467,0.387062809
availability-wind2050,2050,1,3468,0.367374701
availability-wind2050,2050,1,3469,0.351004255
availability-wind2050,2050,1,3470,0.345053092
availability-wind2050,2050,1,3471,0.325346443
availability-wind2050,2050,1,3472,0.284401645
availability-wind2050,2050,1,3473,0.225895332
availability-wind2050,2050,1,3474,0.169937218
availability-wind2050,2050,1,3475,0.122139625
availability-wind2050,2050,1,3476,0.118365198
availability-wind2050,2050,1,3477,0.134523846
availability-wind2050,2050,1,3478,0.137111495
availability-wind2050,2050,1,3479,0.164269539
availability-wind2050,2050,1,3480,0.185577484
availability-wind2050,2050,1,3481,0.18872775
availability-wind2050,2050,1,3482,0.169837063
availability-wind2050,2050,1,3483,0.17018867
availability-wind2050,2050,1,3484,0.145763324
availability-wind2050,2050,1,3485,0.105544174
availability-wind2050,2050,1,3486,0.081949226
availability-wind2050,2050,1,3487,0.083381216
availability-wind2050,2050,1,3488,0.072767721
availability-wind2050,2050,1,3489,0.065354841
availability-wind2050,2050,1,3490,0.054305773
availability-wind2050,2050,1,3491,0.063135127
availability-wind2050,2050,1,3492,0.032414475
availability-wind2050,2050,1,3493,0.010325214
availability-wind2050,2050,1,3494,0.004913242
availability-wind2050,2050,1,3495,0.002797822
availability-wind2050,2050,1,3496,0.002430309
availability-wind2050,2050,1,3497,0.003623968
availability-wind2050,2050,1,3498,0.005258904
availability-wind2050,2050,1,3499,0.006426047
availability-wind2050,2050,1,3500,0.006035055
availability-wind2050,2050,1,3501,0.003804415
availability-wind2050,2050,1,3502,0.002560363
availability-wind2050,2050,1,3503,0.013436844
availability-wind2050,2050,1,3504,0.025105785
availability-wind2050,2050,1,3505,0.033265638
availability-wind2050,2050,1,3506,0.039155497
availability-wind2050,2050,1,3507,0.036966463
availability-wind2050,2050,1,3508,0.024815506
availability-wind2050,2050,1,3509,0.012562944
availability-wind2050,2050,1,3510,0.00623884
availability-wind2050,2050,1,3511,0.004344587
availability-wind2050,2050,1,3512,0.003496381
availability-wind2050,2050,1,3513,0.003300967
availability-wind2050,2050,1,3514,0.00681733
availability-wind2050,2050,1,3515,0.015437172
availability-wind2050,2050,1,3516,0.014890724
availability-wind2050,2050,1,3517,0.020104864
availability-wind2050,2050,1,3518,0.013432688
availability-wind2050,2050,1,3519,0.005734742
availability-wind2050,2050,1,3520,0.001897754
availability-wind2050,2050,1,3521,0.004579962
availability-wind2050,2050,1,3522,0.013774655
availability-wind2050,2050,1,3523,0.019080306
availability-wind2050,2050,1,3524,0.037266609
availability-wind2050,2050,1,3525,0.075150919
availability-wind2050,2050,1,3526,0.066631602
availability-wind2050,2050,1,3527,0.035152319
availability-wind2050,2050,1,3528,0.037730427
availability-wind2050,2050,1,3529,0.047145668
availability-wind2050,2050,1,3530,0.054570199
availability-wind2050,2050,1,3531,0.096161436
availability-wind2050,2050,1,3532,0.138356964
availability-wind2050,2050,1,3533,0.129772175
availability-wind2050,2050,1,3534,0.09838465
availability-wind2050,2050,1,3535,0.10835212
availability-wind2050,2050,1,3536,0.129643494
availability-wind2050,2050,1,3537,0.144661445
availability-wind2050,2050,1,3538,0.164509974
availability-wind2050,2050,1,3539,0.213924428
availability-wind2050,2050,1,3540,0.224909418
availability-wind2050,2050,1,3541,0.228266277
availability-wind2050,2050,1,3542,0.229618253
availability-wind2050,2050,1,3543,0.230910521
availability-wind2050,2050,1,3544,0.244487696
availability-wind2050,2050,1,3545,0.250500291
availability-wind2050,2050,1,3546,0.283433461
availability-wind2050,2050,1,3547,0.318932452
availability-wind2050,2050,1,3548,0.301651752
availability-wind2050,2050,1,3549,0.29135008
availability-wind2050,2050,1,3550,0.298946539
availability-wind2050,2050,1,3551,0.38367661
availability-wind2050,2050,1,3552,0.412773882
availability-wind2050,2050,1,3553,0.455543993
availability-wind2050,2050,1,3554,0.465112937
availability-wind2050,2050,1,3555,0.466893367
availability-wind2050,2050,1,3556,0.468725965
availability-wind2050,2050,1,3557,0.470729372
availability-wind2050,2050,1,3558,0.469749255
availability-wind2050,2050,1,3559,0.46859822
availability-wind2050,2050,1,3560,0.466571957
availability-wind2050,2050,1,3561,0.452420224
availability-wind2050,2050,1,3562,0.399052975
availability-wind2050,2050,1,3563,0.370661092
availability-wind2050,2050,1,3564,0.301161246
availability-wind2050,2050,1,3565,0.258985582
availability-wind2050,2050,1,3566,0.232886003
availability-wind2050,2050,1,3567,0.262758687
availability-wind2050,2050,1,3568,0.275812193
availability-wind2050,2050,1,3569,0.247283445
availability-wind2050,2050,1,3570,0.208833422
availability-wind2050,2050,1,3571,0.179499846
availability-wind2050,2050,1,3572,0.151229645
availability-wind2050,2050,1,3573,0.132840606
availability-wind2050,2050,1,3574,0.105638393
availability-wind2050,2050,1,3575,0.094136862
availability-wind2050,2050,1,3576,0.090639717
availability-wind2050,2050,1,3577,0.087790397
availability-wind2050,2050,1,3578,0.084387417
availability-wind2050,2050,1,3579,0.081029321
availability-wind2050,2050,1,3580,0.077644273
availability-wind2050,2050,1,3581,0.078724446
availability-wind2050,2050,1,3582,0.080118153
availability-wind2050,2050,1,3583,0.081446289
availability-wind2050,2050,1,3584,0.083712858
availability-wind2050,2050,1,3585,0.086276305
availability-wind2050,2050,1,3586,0.095750643
availability-wind2050,2050,1,3587,0.10490318
availability-wind2050,2050,1,3588,0.12371703
availability-wind2050,2050,1,3589,0.137416844
availability-wind2050,2050,1,3590,0.165357507
availability-wind2050,2050,1,3591,0.190934077
availability-wind2050,2050,1,3592,0.211502912
availability-wind2050,2050,1,3593,0.203896151
availability-wind2050,2050,1,3594,0.260812562
availability-wind2050,2050,1,3595,0.331634505
availability-wind2050,2050,1,3596,0.365738734
availability-wind2050,2050,1,3597,0.458560865
availability-wind2050,2050,1,3598,0.518779969
availability-wind2050,2050,1,3599,0.52860046
availability-wind2050,2050,1,3600,0.543974503
availability-wind2050,2050,1,3601,0.48382855
availability-wind2050,2050,1,3602,0.35717656
availability-wind2050,2050,1,3603,0.247127181
availability-wind2050,2050,1,3604,0.151788433
availability-wind2050,2050,1,3605,0.085170007
availability-wind2050,2050,1,3606,0.06712986
availability-wind2050,2050,1,3607,0.153015599
availability-wind2050,2050,1,3608,0.265755057
availability-wind2050,2050,1,3609,0.312610336
availability-wind2050,2050,1,3610,0.282685792
availability-wind2050,2050,1,3611,0.209664893
availability-wind2050,2050,1,3612,0.157010968
availability-wind2050,2050,1,3613,0.115101422
availability-wind2050,2050,1,3614,0.096588583
availability-wind2050,2050,1,3615,0.106365094
availability-wind2050,2050,1,3616,0.126094835
availability-wind2050,2050,1,3617,0.132908597
availability-wind2050,2050,1,3618,0.152098052
availability-wind2050,2050,1,3619,0.165088785
availability-wind2050,2050,1,3620,0.164755183
availability-wind2050,2050,1,3621,0.177595421
availability-wind2050,2050,1,3622,0.187931986
availability-wind2050,2050,1,3623,0.214227516
availability-wind2050,2050,1,3624,0.214786127
availability-wind2050,2050,1,3625,0.185043007
availability-wind2050,2050,1,3626,0.155666693
availability-wind2050,2050,1,3627,0.14342466
availability-wind2050,2050,1,3628,0.120657037
availability-wind2050,2050,1,3629,0.098966522
availability-wind2050,2050,1,3630,0.077709771
availability-wind2050,2050,1,3631,0.074793592
availability-wind2050,2050,1,3632,0.075266429
availability-wind2050,2050,1,3633,0.051717692
availability-wind2050,2050,1,3634,0.035598566
availability-wind2050,2050,1,3635,0.05855245
availability-wind2050,2050,1,3636,0.054073458
availability-wind2050,2050,1,3637,0.042834787
availability-wind2050,2050,1,3638,0.034140908
availability-wind2050,2050,1,3639,0.029471646
availability-wind2050,2050,1,3640,0.030364949
availability-wind2050,2050,1,3641,0.044123568
availability-wind2050,2050,1,3642,0.060874606
availability-wind2050,2050,1,3643,0.088253821
availability-wind2050,2050,1,3644,0.123830686
availability-wind2050,2050,1,3645,0.16247618
availability-wind2050,2050,1,3646,0.151186162
availability-wind2050,2050,1,3647,0.146431154
availability-wind2050,2050,1,3648,0.190922776
availability-wind2050,2050,1,3649,0.262895529
availability-wind2050,2050,1,3650,0.303499076
availability-wind2050,2050,1,3651,0.32710816
availability-wind2050,2050,1,3652,0.31483395
availability-wind2050,2050,1,3653,0.266607966
availability-wind2050,2050,1,3654,0.255991865
availability-wind2050,2050,1,3655,0.24785965
availability-wind2050,2050,1,3656,0.190510047
availability-wind2050,2050,1,3657,0.185255552
availability-wind2050,2050,1,3658,0.209149185
availability-wind2050,2050,1,3659,0.268428843
availability-wind2050,2050,1,3660,0.248991323
availability-wind2050,2050,1,3661,0.353756715
availability-wind2050,2050,1,3662,0.469052838
availability-wind2050,2050,1,3663,0.536929884
availability-wind2050,2050,1,3664,0.586691154
availability-wind2050,2050,1,3665,0.663012724
availability-wind2050,2050,1,3666,0.69688583
availability-wind2050,2050,1,3667,0.727716372
availability-wind2050,2050,1,3668,0.798904975
availability-wind2050,2050,1,3669,0.834711385
availability-wind2050,2050,1,3670,0.832903637
availability-wind2050,2050,1,3671,0.808187482
availability-wind2050,2050,1,3672,0.841718769
availability-wind2050,2050,1,3673,0.86745869
availability-wind2050,2050,1,3674,0.893366828
availability-wind2050,2050,1,3675,0.889377646
availability-wind2050,2050,1,3676,0.879503071
availability-wind2050,2050,1,3677,0.90009998
availability-wind2050,2050,1,3678,0.9038724
availability-wind2050,2050,1,3679,0.910217725
availability-wind2050,2050,1,3680,0.907867251
availability-wind2050,2050,1,3681,0.914275885
availability-wind2050,2050,1,3682,0.913204275
availability-wind2050,2050,1,3683,0.859319731
availability-wind2050,2050,1,3684,0.828881486
availability-wind2050,2050,1,3685,0.858282365
availability-wind2050,2050,1,3686,0.849516708
availability-wind2050,2050,1,3687,0.797282578
availability-wind2050,2050,1,3688,0.737965906
availability-wind2050,2050,1,3689,0.700607832
availability-wind2050,2050,1,3690,0.627877658
availability-wind2050,2050,1,3691,0.602478249
availability-wind2050,2050,1,3692,0.559697712
availability-wind2050,2050,1,3693,0.523606084
